Username,Date,Sentiment Score,Day of Week,Hour,Month,Year,MonthYear
aisera_ai,2023-02-17,0.18580747,4,18,2,2023,2/2023
c4chaos,2023-02-17,0.54479957,4,18,2,2023,2/2023
tomrikert,2023-02-17,0.9841169,4,18,2,2023,2/2023
androiddream_ai,2023-02-17,0.78306854,4,18,2,2023,2/2023
c4chaos,2023-02-17,-0.091813505,4,18,2,2023,2/2023
bobehayes,2023-02-17,0.9043832,4,18,2,2023,2/2023
Ben_D_Servoingt,2023-02-17,0.40348065,4,18,2,2023,2/2023
KnowledgePG,2023-02-17,0.545555,4,18,2,2023,2/2023
deantak,2023-02-17,0.6914325,4,18,2,2023,2/2023
gregstarling,2023-02-17,-0.54099846,4,18,2,2023,2/2023
c4chaos,2023-02-17,0.5872208,4,18,2,2023,2/2023
DomNicastro,2023-02-17,-0.11295533,4,18,2,2023,2/2023
web_horizons,2023-02-17,0.79076946,4,18,2,2023,2/2023
nitisharora41,2023-02-17,0.5338396,4,18,2,2023,2/2023
Powderhound42,2023-02-17,0.9070692,4,18,2,2023,2/2023
Powderhound42,2023-02-17,0.89224946,4,18,2,2023,2/2023
ingeniux,2023-02-17,0.9067068,4,18,2,2023,2/2023
lawdroid,2023-02-17,0.7769612,4,18,2,2023,2/2023
RichardPederson,2023-02-17,0.6161256,4,18,2,2023,2/2023
SterlingCCMerch,2023-02-17,0.60982156,4,18,2,2023,2/2023
StagedVideoPro,2023-02-17,0.59992266,4,18,2,2023,2/2023
SocialTrender,2023-02-17,0.5669955,4,18,2,2023,2/2023
RichardPederson,2023-02-17,0.62982523,4,18,2,2023,2/2023
SecretaryModern,2023-02-17,0.6115353,4,18,2,2023,2/2023
NancysBL,2023-02-17,0.6508466,4,18,2,2023,2/2023
TaraByteSol,2023-02-17,0.59819496,4,18,2,2023,2/2023
Sorenson_CPA,2023-02-17,0.63790894,4,18,2,2023,2/2023
addictedtoqb,2023-02-17,0.62380743,4,18,2,2023,2/2023
craigbaker,2023-02-17,0.5952649,4,18,2,2023,2/2023
CommerceTech99,2023-02-17,0.65220916,4,18,2,2023,2/2023
TaraByteSol,2023-02-17,0.59654045,4,18,2,2023,2/2023
drquickbooks,2023-02-17,0.5503329,4,18,2,2023,2/2023
RobotDiva,2023-02-17,0.8880602,4,18,2,2023,2/2023
TDKTechnologies,2023-02-17,0.7302941,4,18,2,2023,2/2023
joseantonio11,2023-02-17,0.6443876,4,18,2,2023,2/2023
murtishaw,2023-02-17,-0.20995402,4,18,2,2023,2/2023
CyberSecManaged,2023-02-17,-0.35384053,4,18,2,2023,2/2023
fortifyxdr,2023-02-17,-0.37681812,4,18,2,2023,2/2023
ManuVision,2023-02-17,0.8643074,4,18,2,2023,2/2023
fortify_24x7,2023-02-17,-0.27659887,4,18,2,2023,2/2023
fuselogix,2023-02-17,-0.48828292,4,18,2,2023,2/2023
vCloudTech,2023-02-17,-0.34305173,4,18,2,2023,2/2023
NABEELPERVAiZ9,2023-02-17,-0.16982728,4,18,2,2023,2/2023
UniMatrixZ0,2023-02-17,-0.5189494,4,17,2,2023,2/2023
sherios,2023-02-17,0.6476817,4,17,2,2023,2/2023
AI_is_present,2023-02-17,-0.7532443,4,17,2,2023,2/2023
AKlestoff,2023-02-17,0.6184095,4,17,2,2023,2/2023
stratorob,2023-02-17,-0.46292782,4,17,2,2023,2/2023
fearcourse,2023-02-17,0.22671998,4,17,2,2023,2/2023
c4chaos,2023-02-17,0.15668786,4,17,2,2023,2/2023
androiddream_ai,2023-02-17,0.46395314,4,17,2,2023,2/2023
Nat_Bad,2023-02-17,0.82171524,4,17,2,2023,2/2023
XelaDomains,2023-02-17,0.72082865,4,17,2,2023,2/2023
c4chaos,2023-02-17,-0.16413116,4,17,2,2023,2/2023
RealImaginary42,2023-02-17,-0.05361855,4,17,2,2023,2/2023
Chris_tianBusse,2023-02-17,0.6039609,4,17,2,2023,2/2023
chandanmaruthi,2023-02-17,-0.2454707,4,17,2,2023,2/2023
cx_scoop,2023-02-17,0.7722349,4,17,2,2023,2/2023
Cirrascale,2023-02-17,0.4995699,4,17,2,2023,2/2023
lyricalpolymath,2023-02-17,0.44998097,4,17,2,2023,2/2023
Delphix,2023-02-17,0.88034594,4,17,2,2023,2/2023
sramana,2023-02-17,0.6399232,4,17,2,2023,2/2023
utpal_bob,2023-02-17,0.4096694,4,17,2,2023,2/2023
PeakQuickBooks,2023-02-17,0.6167965,4,17,2,2023,2/2023
BetterIdeaGroup,2023-02-17,0.60004115,4,17,2,2023,2/2023
Wisr_AI,2023-02-17,-0.052430928,4,17,2,2023,2/2023
GHATechnologies,2023-02-17,-0.4258288,4,17,2,2023,2/2023
ironcladtekinc,2023-02-17,-0.18557,4,17,2,2023,2/2023
PowerByte_Sol,2023-02-17,-0.3432064,4,17,2,2023,2/2023
PowerByte_Sol,2023-02-17,-0.3404795,4,17,2,2023,2/2023
joseantonio11,2023-02-17,0.37239718,4,17,2,2023,2/2023
smuoit,2023-02-17,0.66237915,4,16,2,2023,2/2023
scottswigart,2023-02-17,0.16528714,4,16,2,2023,2/2023
Maketplans,2023-02-17,0.7566638,4,16,2,2023,2/2023
BenedicteJester,2023-02-17,0.78280723,4,16,2,2023,2/2023
annmariesastry,2023-02-17,0.6319716,4,16,2,2023,2/2023
androiddream_ai,2023-02-17,0.31690466,4,16,2,2023,2/2023
darrinpjohnson,2023-02-17,0.92156804,4,16,2,2023,2/2023
darrinpjohnson,2023-02-17,0.87828565,4,16,2,2023,2/2023
nisselson,2023-02-17,0.30335343,4,16,2,2023,2/2023
chidambara09,2023-02-17,0.7100984,4,16,2,2023,2/2023
PCCanadacom,2023-02-17,0.6598638,4,16,2,2023,2/2023
NetherworldDAO,2023-02-17,0.4325472,4,16,2,2023,2/2023
LuisAlb92109432,2023-02-17,0.6763264,4,16,2,2023,2/2023
LuisAlb92109432,2023-02-17,0.37730372,4,16,2,2023,2/2023
LuisAlb92109432,2023-02-17,0.031345963,4,16,2,2023,2/2023
LuisAlb92109432,2023-02-17,0.1337707,4,16,2,2023,2/2023
diffusionbot,2023-02-17,0.8394569,4,16,2,2023,2/2023
imichaelvicente,2023-02-17,0.5138421,4,16,2,2023,2/2023
diffusionbot,2023-02-17,0.8385023,4,16,2,2023,2/2023
markhillary,2023-02-17,0.39008796,4,16,2,2023,2/2023
dowdyb,2023-02-17,0.6954435,4,16,2,2023,2/2023
dowdyb,2023-02-17,0.7757577,4,16,2,2023,2/2023
EVERSANAINTOUCH,2023-02-17,0.9809469,4,16,2,2023,2/2023
aimifm,2023-02-17,0.90589404,4,16,2,2023,2/2023
AndrewRink1,2023-02-17,0.8066565,4,16,2,2023,2/2023
IRSS_UBC,2023-02-17,0.37919652,4,16,2,2023,2/2023
labordeolivier,2023-02-17,0.97443104,4,16,2,2023,2/2023
Rajput2020S,2023-02-17,0.15694225,4,16,2,2023,2/2023
Rajput2020S,2023-02-17,-0.0135113,4,16,2,2023,2/2023
Rajput2020S,2023-02-17,0.33511388,4,16,2,2023,2/2023
Rajput2020S,2023-02-17,0.6726831,4,16,2,2023,2/2023
Corix_JC,2023-02-17,0.7770276,4,16,2,2023,2/2023
KnowledgePG,2023-02-17,0.6297394,4,16,2,2023,2/2023
BlackRockBiz,2023-02-17,0.59406805,4,16,2,2023,2/2023
BlackRockPOS,2023-02-17,0.5801654,4,16,2,2023,2/2023
wingeddisc,2023-02-17,0.56423616,4,16,2,2023,2/2023
sbsBizBob,2023-02-17,0.60311675,4,16,2,2023,2/2023
cnsystems13,2023-02-17,0.6027318,4,16,2,2023,2/2023
qb_baron,2023-02-17,0.5942805,4,16,2,2023,2/2023
bjeaglefeather,2023-02-17,-0.11056024,4,16,2,2023,2/2023
VARCBase,2023-02-17,0.6077795,4,16,2,2023,2/2023
qb_baron,2023-02-17,0.5640694,4,16,2,2023,2/2023
o_integradas,2023-02-17,-0.19032359,4,16,2,2023,2/2023
PosadasDavid,2023-02-17,-0.30010092,4,16,2,2023,2/2023
ctemx,2023-02-17,-0.30209863,4,16,2,2023,2/2023
EduJerryY,2023-02-17,-0.38890105,4,16,2,2023,2/2023
EVERSANAcompany,2023-02-17,0.93141115,4,16,2,2023,2/2023
PeakUpTime,2023-02-17,-0.4504637,4,16,2,2023,2/2023
cassa_ti,2023-02-17,-0.3475002,4,16,2,2023,2/2023
entersys,2023-02-17,-0.5132175,4,16,2,2023,2/2023
joseantonio11,2023-02-17,0.7562475,4,16,2,2023,2/2023
kimlasseter,2023-02-17,0.6889808,4,15,2,2023,2/2023
CognitionAI,2023-02-17,0.7493049,4,15,2,2023,2/2023
CognitionAI,2023-02-17,0.738356,4,15,2,2023,2/2023
andresvilarino,2023-02-17,-0.006038189,4,15,2,2023,2/2023
alicialamalicia,2023-02-17,0.7792057,4,15,2,2023,2/2023
real_alethea,2023-02-17,0.7258799,4,15,2,2023,2/2023
androiddream_ai,2023-02-17,0.7762307,4,15,2,2023,2/2023
shyamvaran,2023-02-17,0.57519555,4,15,2,2023,2/2023
JayanthDore,2023-02-17,0.8099699,4,15,2,2023,2/2023
Creatus_AI,2023-02-17,0.09507835,4,15,2,2023,2/2023
VidrihMarko,2023-02-17,0.16623497,4,15,2,2023,2/2023
ContentWRX,2023-02-17,-0.5414678,4,15,2,2023,2/2023
LeoCynosure,2023-02-17,0.14591694,4,15,2,2023,2/2023
analytic_kit,2023-02-17,0.7239238,4,15,2,2023,2/2023
analytic_kit,2023-02-17,0.7971264,4,15,2,2023,2/2023
DrTBehrens,2023-02-17,0.84980035,4,15,2,2023,2/2023
edtechgirl,2023-02-17,0.3518002,4,15,2,2023,2/2023
CPAWarehouseCOM,2023-02-17,0.597489,4,15,2,2023,2/2023
paulettedreher,2023-02-17,0.59937215,4,15,2,2023,2/2023
jillianemorse,2023-02-17,0.6125488,4,15,2,2023,2/2023
ksiewert,2023-02-17,0.6200764,4,15,2,2023,2/2023
SiegelSolutions,2023-02-17,0.6010158,4,15,2,2023,2/2023
MindingMyBooks_,2023-02-17,0.6077386,4,15,2,2023,2/2023
QBCPA,2023-02-17,0.6136476,4,15,2,2023,2/2023
MENDELS0N,2023-02-17,0.53681266,4,15,2,2023,2/2023
hscllive,2023-02-17,0.63559234,4,15,2,2023,2/2023
DianeBICLLC,2023-02-17,0.5978328,4,15,2,2023,2/2023
TrustworthyInf1,2023-02-17,0.26987076,4,15,2,2023,2/2023
TaxAssistGA,2023-02-17,0.60435414,4,15,2,2023,2/2023
Elissa_Greeley,2023-02-17,0.572168,4,15,2,2023,2/2023
OTBookkeeping,2023-02-17,0.55216277,4,15,2,2023,2/2023
hscllive,2023-02-17,0.61517286,4,15,2,2023,2/2023
tCognition,2023-02-17,0.6129651,4,15,2,2023,2/2023
TechHouseMain,2023-02-17,0.63413334,4,15,2,2023,2/2023
SkilledBiz,2023-02-17,0.63600266,4,15,2,2023,2/2023
MillenniumRFID,2023-02-17,-0.3068453,4,15,2,2023,2/2023
BCSVoip,2023-02-17,-0.26474005,4,15,2,2023,2/2023
realnerdjunkie,2023-02-17,-0.1950475,4,15,2,2023,2/2023
AdvantageTechWV,2023-02-17,-0.37019086,4,15,2,2023,2/2023
ASolubra,2023-02-17,-0.26512778,4,15,2,2023,2/2023
roseitsolllc,2023-02-17,-0.3074333,4,15,2,2023,2/2023
alindzon,2023-02-17,-0.3033452,4,15,2,2023,2/2023
joseantonio11,2023-02-17,0.7641938,4,15,2,2023,2/2023
OtnSolutions,2023-02-17,-0.38065064,4,15,2,2023,2/2023
ShirewireGSD,2023-02-17,-0.30612826,4,15,2,2023,2/2023
FacorneTech,2023-02-17,-0.35992795,4,15,2,2023,2/2023
roseitsolllc,2023-02-17,-0.44695044,4,15,2,2023,2/2023
tspltda,2023-02-17,-0.34457773,4,15,2,2023,2/2023
FeddlyJeanniton,2023-02-17,-0.3319273,4,15,2,2023,2/2023
FAJSYSTEMS,2023-02-17,-0.4720947,4,15,2,2023,2/2023
pbgnetworks,2023-02-17,-0.38475293,4,15,2,2023,2/2023
MikeKuschel_,2023-02-17,-0.39605898,4,15,2,2023,2/2023
KathedralAI,2023-02-17,0.6489924,4,14,2,2023,2/2023
danielcantorna,2023-02-17,0.85777247,4,14,2,2023,2/2023
GilPress,2023-02-17,0.8837377,4,14,2,2023,2/2023
RELXHQ,2023-02-17,0.50445247,4,14,2,2023,2/2023
digitalirish,2023-02-17,0.5718492,4,14,2,2023,2/2023
androiddream_ai,2023-02-17,0.8365692,4,14,2,2023,2/2023
jonippolito,2023-02-17,0.68193614,4,14,2,2023,2/2023
eltito_ART,2023-02-17,0.8956946,4,14,2,2023,2/2023
gregverdino,2023-02-17,0.22066891,4,14,2,2023,2/2023
AlainGoudey,2023-02-17,0.56713045,4,14,2,2023,2/2023
jradoff,2023-02-17,0.2547202,4,14,2,2023,2/2023
munves,2023-02-17,0.9655496,4,14,2,2023,2/2023
savino_joseph,2023-02-17,0.6848184,4,14,2,2023,2/2023
cj_fairfield,2023-02-17,0.68996084,4,14,2,2023,2/2023
mypurchasing,2023-02-17,0.039609313,4,14,2,2023,2/2023
BuyersMeetPoint,2023-02-17,-0.018868089,4,14,2,2023,2/2023
diffusionbot,2023-02-17,0.84836817,4,14,2,2023,2/2023
CecomSASRD,2023-02-17,-0.33216715,4,14,2,2023,2/2023
joseantonio11,2023-02-17,0.60448015,4,14,2,2023,2/2023
bdccglobal,2023-02-17,0.8686209,4,14,2,2023,2/2023
wavel_ai,2023-02-17,0.9365907,4,13,2,2023,2/2023
StudioReith,2023-02-17,0.75461316,4,13,2,2023,2/2023
psb_dc,2023-02-17,0.601457,4,13,2,2023,2/2023
Aprva_,2023-02-17,0.29333436,4,13,2,2023,2/2023
androiddream_ai,2023-02-17,0.48576844,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.8451842,4,13,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.49274635,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.8253429,4,13,2,2023,2/2023
loyndsview,2023-02-17,0.6917827,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.8438164,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.84981656,4,13,2,2023,2/2023
Joseph_Santoro,2023-02-17,0.36893058,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.85567904,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.86756563,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.84736335,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.8525382,4,13,2,2023,2/2023
diffusionbot,2023-02-17,0.842301,4,13,2,2023,2/2023
ClintBoulton,2023-02-17,0.4027319,4,13,2,2023,2/2023
danfiehn,2023-02-17,0.28326833,4,13,2,2023,2/2023
joseantonio11,2023-02-17,0.34676182,4,13,2,2023,2/2023
andmacsil,2023-02-17,-0.30383813,4,13,2,2023,2/2023
amsinetworks,2023-02-17,-0.45187575,4,13,2,2023,2/2023
wavel_ai,2023-02-17,0.8741895,4,13,2,2023,2/2023
ppatel,2023-02-17,-0.2563514,4,12,2,2023,2/2023
ppatel,2023-02-17,0.33296573,4,12,2,2023,2/2023
ppatel,2023-02-17,0.80950534,4,12,2,2023,2/2023
BRAMRADIO,2023-02-17,0.37427962,4,12,2,2023,2/2023
ppatel,2023-02-17,0.16125643,4,12,2,2023,2/2023
AskSkippet,2023-02-17,0.9259553,4,12,2,2023,2/2023
GlobalMediaBuzz,2023-02-17,-0.16820878,4,12,2,2023,2/2023
androiddream_ai,2023-02-17,0.9536332,4,12,2,2023,2/2023
fabiovenni,2023-02-17,0.7991843,4,12,2,2023,2/2023
GlobalMediaBuzz,2023-02-17,0.5878426,4,12,2,2023,2/2023
PawelRzeszu,2023-02-17,0.17468226,4,12,2,2023,2/2023
GlobalMediaBuzz,2023-02-17,0.0022886992,4,12,2,2023,2/2023
carlesdijous,2023-02-17,0.80142844,4,12,2,2023,2/2023
ivanlopezgimeno,2023-02-17,0.3588853,4,12,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.66699183,4,12,2,2023,2/2023
ardito_bryan,2023-02-17,0.7494178,4,12,2,2023,2/2023
ClintBoulton,2023-02-17,-0.056583405,4,12,2,2023,2/2023
ZAUBARcompany,2023-02-17,0.85184014,4,12,2,2023,2/2023
nickpatience,2023-02-17,0.95861435,4,12,2,2023,2/2023
Yacine_Hanaya,2023-02-17,0.70328534,4,12,2,2023,2/2023
Sensa_AI,2023-02-17,-0.24723673,4,11,2,2023,2/2023
Praxis_Tweets,2023-02-17,-0.41123825,4,11,2,2023,2/2023
carlesdijous,2023-02-17,-0.20110261,4,11,2,2023,2/2023
diffusionbot,2023-02-17,0.836676,4,11,2,2023,2/2023
NearGuru_,2023-02-17,0.47964716,4,11,2,2023,2/2023
sonam_pankaj_,2023-02-17,-0.23643088,4,11,2,2023,2/2023
chav_ez,2023-02-17,0.72674227,4,11,2,2023,2/2023
TheNakedLawyer,2023-02-17,0.64778435,4,11,2,2023,2/2023
girls_tribe_nft,2023-02-17,0.7876055,4,11,2,2023,2/2023
androiddream_ai,2023-02-17,0.9198742,4,11,2,2023,2/2023
wavel_ai,2023-02-17,0.89506125,4,11,2,2023,2/2023
WayraES,2023-02-17,0.62508285,4,11,2,2023,2/2023
rosita_mainieri,2023-02-17,-0.011540592,4,11,2,2023,2/2023
joseantonio11,2023-02-17,0.7608007,4,11,2,2023,2/2023
joseantonio11,2023-02-17,0.3778509,4,11,2,2023,2/2023
carlesdijous,2023-02-17,0.7587639,4,11,2,2023,2/2023
derFuturist,2023-02-17,0.6214967,4,11,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.72763324,4,10,2,2023,2/2023
misanthropholix,2023-02-17,0.17921746,4,10,2,2023,2/2023
vandenhoevel,2023-02-17,0.20626616,4,10,2,2023,2/2023
diffusionbot,2023-02-17,0.85220075,4,10,2,2023,2/2023
creativetan,2023-02-17,0.71591675,4,10,2,2023,2/2023
JohnRobJohnson,2023-02-17,0.67133224,4,10,2,2023,2/2023
Commetric,2023-02-17,0.4649576,4,10,2,2023,2/2023
sarpajian,2023-02-17,0.85316193,4,10,2,2023,2/2023
BrianRodrguez7,2023-02-17,0.89411426,4,10,2,2023,2/2023
androiddream_ai,2023-02-17,0.20740747,4,10,2,2023,2/2023
siliconhighway,2023-02-17,0.94948983,4,10,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.14930677,4,10,2,2023,2/2023
SingularityNET,2023-02-17,0.2379582,4,10,2,2023,2/2023
_Ioana_Tanase,2023-02-17,-0.028222382,4,10,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.6262083,4,10,2,2023,2/2023
NanaosMf,2023-02-17,0.38422465,4,10,2,2023,2/2023
AndreaMorena5,2023-02-17,-0.032170475,4,10,2,2023,2/2023
GenysysEngine,2023-02-17,0.3670385,4,10,2,2023,2/2023
MuchmoreAccting,2023-02-17,0.6045294,4,10,2,2023,2/2023
qb_pro,2023-02-17,0.6357802,4,10,2,2023,2/2023
TandyConsulting,2023-02-17,0.61612177,4,10,2,2023,2/2023
techoutofthebox,2023-02-17,0.61806107,4,10,2,2023,2/2023
GitaFaust,2023-02-17,0.6260977,4,10,2,2023,2/2023
techoutofthebox,2023-02-17,0.54334676,4,10,2,2023,2/2023
djlbosse,2023-02-17,0.613374,4,10,2,2023,2/2023
QuickBooksTeach,2023-02-17,0.60987437,4,10,2,2023,2/2023
paygration,2023-02-17,0.55883574,4,10,2,2023,2/2023
paygration,2023-02-17,0.60466194,4,10,2,2023,2/2023
DrTBehrens,2023-02-17,0.30520713,4,10,2,2023,2/2023
_EXIGENT,2023-02-17,-0.40495765,4,10,2,2023,2/2023
1AccordTech,2023-02-17,-0.19186485,4,10,2,2023,2/2023
securityinfras,2023-02-17,-0.2664821,4,10,2,2023,2/2023
jholt_fl,2023-02-17,-0.26087803,4,10,2,2023,2/2023
PeakTech_Ohio,2023-02-17,-0.38623804,4,10,2,2023,2/2023
BrenRich23,2023-02-17,-0.28633517,4,10,2,2023,2/2023
NEBuMAX,2023-02-17,-0.32767522,4,10,2,2023,2/2023
ilyasiqbal,2023-02-17,-0.019162178,4,9,2,2023,2/2023
grassycarl,2023-02-17,0.20394647,4,9,2,2023,2/2023
grassycarl,2023-02-17,0.3824426,4,9,2,2023,2/2023
grassycarl,2023-02-17,0.65832055,4,9,2,2023,2/2023
emmanuelvivier,2023-02-17,0.82295275,4,9,2,2023,2/2023
andywoodhq,2023-02-17,0.8190713,4,9,2,2023,2/2023
iwokeuponmars,2023-02-17,0.89621997,4,9,2,2023,2/2023
AnaMaiaHall,2023-02-17,0.92693365,4,9,2,2023,2/2023
AnaMaiaHall,2023-02-17,0.88503957,4,9,2,2023,2/2023
androiddream_ai,2023-02-17,0.788669,4,9,2,2023,2/2023
wavel_ai,2023-02-17,0.9338578,4,9,2,2023,2/2023
GoHubVentures,2023-02-17,0.40429187,4,9,2,2023,2/2023
SyndeoCx,2023-02-17,0.16084838,4,9,2,2023,2/2023
OpenMMLab,2023-02-17,0.670202,4,9,2,2023,2/2023
100X_VC,2023-02-17,0.9847039,4,9,2,2023,2/2023
100X_VC,2023-02-17,0.9717543,4,9,2,2023,2/2023
_FelixSimon_,2023-02-17,0.50152457,4,9,2,2023,2/2023
aVg,2023-02-17,0.4383968,4,9,2,2023,2/2023
ExtremeJeeper67,2023-02-17,-0.35262215,4,9,2,2023,2/2023
ePotentia,2023-02-17,0.8894421,4,8,2,2023,2/2023
DattarajR,2023-02-17,0.2943269,4,8,2,2023,2/2023
itsmuzza2004,2023-02-17,0.5346205,4,8,2,2023,2/2023
itsmuzza2004,2023-02-17,0.4074477,4,8,2,2023,2/2023
wavel_ai,2023-02-17,0.7836945,4,8,2,2023,2/2023
SteveBu62320601,2023-02-17,0.8688742,4,8,2,2023,2/2023
SteveBu62320601,2023-02-17,0.9130999,4,8,2,2023,2/2023
MarkNicoll6,2023-02-17,0.64363956,4,8,2,2023,2/2023
MAKE_IDEEZA,2023-02-17,0.64618623,4,8,2,2023,2/2023
Shi4Tech,2023-02-17,0.48664415,4,8,2,2023,2/2023
beatricelion,2023-02-17,0.46787453,4,8,2,2023,2/2023
j_bindra,2023-02-17,0.75047076,4,8,2,2023,2/2023
dahatake,2023-02-17,0.44913375,4,8,2,2023,2/2023
androiddream_ai,2023-02-17,0.57360876,4,8,2,2023,2/2023
UniMatrixZ0,2023-02-17,0.40468502,4,8,2,2023,2/2023
Tahseenconsult,2023-02-17,0.53566635,4,8,2,2023,2/2023
DatabloomAI,2023-02-17,0.96118367,4,8,2,2023,2/2023
grundy_robert,2023-02-17,0.6837002,4,8,2,2023,2/2023
Shi4Tech,2023-02-17,0.19667494,4,8,2,2023,2/2023
WesSchwalje,2023-02-17,0.62207544,4,8,2,2023,2/2023
chris_parent59,2023-02-17,0.67032754,4,8,2,2023,2/2023
BetaMoroney,2023-02-17,-0.083759904,4,8,2,2023,2/2023
pierrepinna,2023-02-17,0.46902645,4,8,2,2023,2/2023
Shi4Tech,2023-02-17,0.04057038,4,8,2,2023,2/2023
PolicyR,2023-02-17,0.8271233,4,8,2,2023,2/2023
borneAlchemist,2023-02-17,0.15410304,4,8,2,2023,2/2023
borneAlchemist,2023-02-17,0.32805324,4,8,2,2023,2/2023
veracompsofia,2023-02-17,-0.17151302,4,8,2,2023,2/2023
RST_solutions,2023-02-17,-0.25617075,4,8,2,2023,2/2023
jiri_kram,2023-02-17,0.5998024,4,7,2,2023,2/2023
androiddream_ai,2023-02-17,0.67493784,4,7,2,2023,2/2023
Ester_Matters,2023-02-17,0.46116543,4,7,2,2023,2/2023
Dailypost4u,2023-02-17,0.92047286,4,7,2,2023,2/2023
chav_ez,2023-02-17,0.78402376,4,7,2,2023,2/2023
enilev,2023-02-17,0.97485816,4,7,2,2023,2/2023
iAMoi_Avatars,2023-02-17,0.40962696,4,7,2,2023,2/2023
robnehrbas,2023-02-17,0.59826624,4,7,2,2023,2/2023
NikBearBrown,2023-02-17,0.68876576,4,7,2,2023,2/2023
MatthiasWillec1,2023-02-17,0.8985679,4,7,2,2023,2/2023
MatthiasWillec1,2023-02-17,0.90963256,4,7,2,2023,2/2023
TrinityArtNFT,2023-02-17,0.6536021,4,7,2,2023,2/2023
PeopleMatters2,2023-02-17,0.28931558,4,7,2,2023,2/2023
CyNetX2,2023-02-17,-0.29649383,4,7,2,2023,2/2023
FE_Com,2023-02-17,-0.15786141,4,7,2,2023,2/2023
fakhro_elect,2023-02-17,-0.24294543,4,7,2,2023,2/2023
androiddream_ai,2023-02-17,0.30388176,4,6,2,2023,2/2023
analyticsinme,2023-02-17,0.99332,4,6,2,2023,2/2023
Acuvate,2023-02-17,-0.054286182,4,6,2,2023,2/2023
NikBearBrown,2023-02-17,0.71938825,4,5,2,2023,2/2023
PeopleMatters2,2023-02-17,0.5129088,4,5,2,2023,2/2023
androiddream_ai,2023-02-17,0.56958723,4,5,2,2023,2/2023
islandpitch,2023-02-17,0.4514706,4,5,2,2023,2/2023
crigatuso,2023-02-17,0.59407496,4,5,2,2023,2/2023
EHWSLimited,2023-02-17,-0.32526773,4,5,2,2023,2/2023
NISON44760251,2023-02-17,0.7758727,4,4,2,2023,2/2023
SpirosMargaris,2023-02-17,0.8430618,4,4,2,2023,2/2023
KirkDBorne,2023-02-17,0.91445744,4,4,2,2023,2/2023
NikBearBrown,2023-02-17,0.6760911,4,4,2,2023,2/2023
androiddream_ai,2023-02-17,0.8567742,4,4,2,2023,2/2023
NikBearBrown,2023-02-17,0.5652026,4,4,2,2023,2/2023
NikBearBrown,2023-02-17,0.69926524,4,4,2,2023,2/2023
gate_io,2023-02-17,0.9148344,4,4,2,2023,2/2023
girls_tribe_nft,2023-02-17,0.843765,4,4,2,2023,2/2023
WynLynTan,2023-02-17,0.74892163,4,4,2,2023,2/2023
samantha_unni,2023-02-17,0.6629592,4,4,2,2023,2/2023
clevertar,2023-02-17,0.7482476,4,3,2,2023,2/2023
SantaClaraUniv,2023-02-17,0.349015,4,3,2,2023,2/2023
iAmGiliyar,2023-02-17,0.73117685,4,3,2,2023,2/2023
androiddream_ai,2023-02-17,-0.34588295,4,3,2,2023,2/2023
SpirosMargaris,2023-02-17,0.46346605,4,3,2,2023,2/2023
TheSaaSNews,2023-02-17,0.5891565,4,3,2,2023,2/2023
rbukralia,2023-02-17,0.72307,4,3,2,2023,2/2023
AI_is_present,2023-02-17,0.86253,4,3,2,2023,2/2023
sujamthe,2023-02-17,0.49367285,4,3,2,2023,2/2023
NorNorUriarte,2023-02-17,0.6820061,4,3,2,2023,2/2023
NFTAlien711,2023-02-17,0.8138863,4,2,2,2023,2/2023
sujamthe,2023-02-17,0.89560556,4,2,2,2023,2/2023
SarahConorBot,2023-02-17,0.70527816,4,2,2,2023,2/2023
iamvivluu,2023-02-17,0.79815793,4,2,2,2023,2/2023
scuethics,2023-02-17,0.23061752,4,2,2,2023,2/2023
sujamthe,2023-02-17,0.04783988,4,2,2,2023,2/2023
AawazSean,2023-02-17,0.8954811,4,2,2,2023,2/2023
androiddream_ai,2023-02-17,0.873773,4,2,2,2023,2/2023
thd_headline,2023-02-17,0.72262514,4,2,2,2023,2/2023
SpirosMargaris,2023-02-17,0.54776216,4,2,2,2023,2/2023
AiGPTme,2023-02-17,0.728366,4,2,2,2023,2/2023
tanyaseda1,2023-02-17,0.8061627,4,2,2,2023,2/2023
blairplez,2023-02-17,0.4819684,4,2,2,2023,2/2023
Gilliganista,2023-02-17,-0.17729634,4,2,2,2023,2/2023
DreamakerAI,2023-02-17,0.8769717,4,2,2,2023,2/2023
varunsarin_in,2023-02-17,0.4076022,4,2,2,2023,2/2023
alextilkin0,2023-02-17,-3.415346e-05,4,2,2,2023,2/2023
